amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids 
111-3877027-4247467	111-3877027-4247467	2017-09-02T18:22:55+00:00	2017-09-04T01:47:24+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Toyota Sienna (Behind 3rd Row)  (2011-2017) (Black)	D0128-FBA	B00HYI25Q8	Shipped	1	USD	70.99								ANNANDALE	VA	22003-6533	US	
114-6970221-7540240	114-6970221-7540240	2017-09-02T18:20:59+00:00	2017-09-05T05:28:26+00:00	Shipped	Amazon	Amazon.com			Standard	MAXLINER E0082 MAXTRAY All Weather Cargo Liner for Ford Explorer (2011-2017) Behind Third Row (Black), 1 Pack	E0082-FBA	B074R32T5H	Shipped	1	USD	71.99		6.09					6.09	CLINTON TOWNSHIP	MI	48038-1425	US	US Core Free Shipping
111-9416499-3248236	111-9416499-3248236	2017-09-02T18:19:18+00:00	2017-09-03T21:19:58+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford F-150 SuperCrew With Front Bucket Seats (2015-2017) Complete Set (Black)	A0167/B0167-XXX	B01D916IU2	Shipped	1	USD	152.98								DICKSON CITY	PA	18519-1734	US	
114-5276112-7873051	114-5276112-7873051	2017-09-02T18:04:34+00:00	2017-09-04T05:10:01+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Kia Sedona (Behind Second Row) (2015-2017) (Black)	D0203-FBA	B06XWWG9XV	Shipped	1	USD	80.99								CHESAPEAKE	VA	23320-3894	US	
111-1456957-7903437		2017-09-02T18:01:31+00:00	2017-09-05T15:18:27+00:00	Shipped	Merchant	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Toyota Highlander With Bucket Seats Non-Hybrid (2014-2017) Second-Third Row (Black)	B0201	B014F6AMTI	Shipped	1	USD	67.49		0.0		0.0				Paragould	Arkansas	72450	US	
111-9010100-3373835	111-9010100-3373835	2017-09-02T18:01:28+00:00	2017-09-03T05:00:05+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford Escape - C-Max (2013-2017) Complete Set (Black)	A0115/B0115-FBA	B00HYHX8EM	Shipped	1	USD	142.98								MURRIETA	CA	92562-4558	US	
112-3581439-5480225	112-3581439-5480225	2017-09-02T17:57:54+00:00	2017-09-03T22:42:09+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Honda CR-V (2017) Complete Set (Black)	A0250/B0250-FBA	B0721BKXJB	Shipped	1	USD	143.98								Clifton Park	NY	12065	US	
114-4929804-0964255	114-4929804-0964255	2017-09-02T17:49:02+00:00	2017-09-03T16:06:59+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Lexus RX (2016-2017) (Black)	D0049-R-FBA	B01FWJVE2Q	Shipped	1	USD	89.99								MIDDLE RIVER	MD	21220-4002	US	
113-5052614-0468245	113-5052614-0468245	2017-09-02T17:48:50+00:00	2017-09-03T08:16:11+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Dodge RAM 1500 Quad Cab (2012-2017) Complete Set (Black)	A0126/B0048-FBA	B00HZOBY9A	Shipped	1	USD	143.98								MADISON	TN	37115-3018	US	
113-7459717-5325801	113-7459717-5325801	2017-09-02T17:47:50+00:00	2017-09-03T04:22:17+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Kia Sorento 2016-2017 (7-Passenger) Behind Second Row (Black)	D0191-FBA	B014F6TNRU	Shipped	1	USD	80.99	5.67							SEMINOLE	FL	33772-3712	US	
114-3572965-5062606	114-3572965-5062606	2017-09-02T17:46:01+00:00	2017-09-08T13:53:01+00:00	Shipped	Amazon	Amazon.com			Standard	MAXFLOORMAT Floor Mats (2 Row Set) and MAXTRAY Cargo Liner for Kia Sorento 2016-2017 (5 Passenger) (Black)	A0191/B0191/D0209-FBA	B01E4HU4GO	Shipped	1	USD	224.97								CHICKALOON	AK	99674-9801	US	
112-3857013-3997800	112-3857013-3997800	2017-09-02T17:31:34+00:00	2017-09-03T04:55:54+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY All Weather Cargo Liner for Honda CR-V (2017) Without Optional Subwoofer -  Upper Deck Position (Black)	D0250-FBA	B071WWXX6C	Shipped	1	USD	80.99								EUGENE	OREGON	97404-2022	US	
111-6837573-6546624	111-6837573-6546624	2017-09-02T17:25:03+00:00	2017-09-05T19:05:21+00:00	Shipped	Amazon	Amazon.com			SecondDay	SMARTLINER Cargo Liner for Ford Mustang 2015 2016 2017 (Black)	D0258-SML-FBA	B06XPP3165	Shipped	1	USD	74.99								WHEELING	WV	26003-7989	US	
111-0424259-1477831		2017-09-02T17:17:37+00:00	2017-09-05T15:18:25+00:00	Shipped	Merchant	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Honda Ridgeline Crew Cab (2017) Second Row (Black)	B0240	B0723HCBPP	Shipped	1	USD	67.49		0.0		0.0				SHERBORN	MA	01770-1552	US	
111-3877840-3813857	111-3877840-3813857	2017-09-02T17:11:52+00:00	2017-09-05T19:05:25+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats and MAXTRAY Cargo Liner for Ford Edge (2015-2017) Complete Set (Black)	A0192/B0192/D0192-FBA	B014F6OQ90	Shipped	1	USD	224.97								CRAB ORCHARD	WV	25827-9427	US	
111-3877840-3813857	111-3877840-3813857	2017-09-02T17:11:52+00:00	2017-09-05T19:05:25+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford F-150 SuperCrew With Front Bucket Seats (2015-2017) Complete Set (Black)	A0167/B0167-FBA	B014F5ISHC	Shipped	1	USD	152.98								CRAB ORCHARD	WV	25827-9427	US	
114-3688738-4527406		2017-09-02T17:01:24+00:00	2017-09-05T15:18:28+00:00	Shipped	Merchant	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Kia Sorento (2016-2017) Third Row (Black)	C0191	B014F6DBUA	Shipped	1	USD	44.99		0.0		0.0				NEENAH	WI	54956-9672	US	
113-7557165-0333042	113-7557165-0333042	2017-09-02T16:48:59+00:00	2017-09-03T21:08:30+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Honda CR-V (2017) Complete Set (Black)	A0250/B0250-FBA	B0721BKXJB	Shipped	1	USD	143.98								BEMIDJI	MN	56601-7760	US	
114-3452933-4712253	114-3452933-4712253	2017-09-02T16:48:49+00:00	2017-09-03T09:20:39+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats NEW FULL COVERAGE for Traverse / Enclave / Acadia / Outlook with Bucket Seats 3 Row Set (Black)	A0043/B0044-P-AMZ	B01MTL5E9I	Shipped	1	USD	161.98								Westerville	OH	43082	US	
112-1887918-2248205	112-1887918-2248205	2017-09-02T16:36:56+00:00	2017-09-03T16:34:55+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats and MAXTRAY Cargo Liner for Jeep Renegade (2015-2017) (Black)	A0196/B0196/D0196-FBA	B014F6P6NU	Shipped	1	USD	215.97								rockaway beach	ny	11694	US	
111-1121545-5046610	111-1121545-5046610	2017-09-02T16:22:36+00:00	2017-09-04T02:17:57+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY All Weather Cargo Liner for Honda CR-V (2017) Without Optional Subwoofer -  Upper Deck Position (Black)	D0250-FBA	B071WWXX6C	Shipped	1	USD	80.99								OCEAN VIEW	DE	19970-8028	US	
113-3774792-9300257	113-3774792-9300257	2017-09-02T16:16:31+00:00	2017-09-04T07:53:01+00:00	Shipped	Amazon	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Honda CR-V (2017) Complete Set (Black)	A0250/B0250-FBA	B0721BKXJB	Shipped	1	USD	143.98		10.74					10.74	SEVIERVILLE	TN	37862-3161	US	US Core Free Shipping
113-5802000-0811458	113-5802000-0811458	2017-09-02T16:15:04+00:00	2017-09-07T22:26:23+00:00	Shipped	Amazon	Amazon.com			Standard	MAXFLOORMAT Floor Mats (3 Row Set) and MAXTRAY Cargo Liner (Behind Third Row) for Suburban / Yukon XL (2015-2017) Black	A0136/B0159/E0159-FBA	B010643GA0	Shipped	1	USD	242.97		18.44					18.44	GRAND PRAIRIE	TX	75052-4136	US	US Core Free Shipping
111-3546853-2155422	111-3546853-2155422	2017-09-02T16:02:42+00:00	2017-09-03T07:28:21+00:00	Shipped	Amazon	Amazon.com			SecondDay	SMARTLINER Cargo Liner for Audi Q7 2016 2017 (Black)	D0285-SML-FBA	B06XP5SQQC	Shipped	1	USD	74.99								SUWANEE	GA	30024-3825	US	
111-0428063-8443445	111-0428063-8443445	2017-09-02T15:53:56+00:00	2017-09-03T08:33:18+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats and MAXTRAY Cargo Liner for Jeep Renegade (2015-2017) (Black)	A0196/B0196/D0196-FBA	B014F6P6NU	Shipped	1	USD	215.97								COLOMA	MI	49038-9652	US	
111-2212787-6678644	111-2212787-6678644	2017-09-02T15:30:24+00:00	2017-09-03T07:27:44+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford Escape - C-Max (2013-2017) Complete Set (Black)	A0115/B0115-FBA	B00HYHX8EM	Shipped	1	USD	142.98								PRINCETON	NJ	08540-6314	US	
111-4528814-7949007		2017-09-02T15:23:44+00:00	2017-09-05T15:18:28+00:00	Shipped	Merchant	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Honda CR-V (2017) First Row Set (Black)	A0250	B071GCQHCN	Shipped	1	USD	85.49	5.98	0.0		0.0				HIALEAH	FLORIDA	33014-5389	US	
112-0261186-8989031	112-0261186-8989031	2017-09-02T15:23:03+00:00	2017-09-03T18:22:29+00:00	Shipped	Amazon	Amazon.com			SecondDay	SMARTLINER Cargo Liner for Ford Edge 2015 2016 2017 (Black)	D0192-SML-FBA	B06XPR9RTX	Shipped	1	USD	74.99								EAST KINGSTON	NH	03827-2076	US	
111-8341648-4313816	111-8341648-4313816	2017-09-02T14:57:29+00:00	2017-09-05T16:21:21+00:00	Cancelled	Amazon	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Ford F-150 SuperCrew With Front Bucket Seats (2015-2017) Complete Set (Black)	A0167/B0167-FBA	B014F5ISHC	Unshipped	1	USD	152.98								HOUSTON	TX	77084-6448	US	
111-5837310-4556257	111-5837310-4556257	2017-09-02T14:50:12+00:00	2017-09-03T23:50:11+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Suburban / Yukon XL / Escalade (2015-2017) Cargo Liner (Behind Third Row) Black	E0159-FBA	B010643ZX8	Shipped	1	USD	80.99								FRANKFORT	IL	60423-2005	US	
113-5006801-0959443	113-5006801-0959443	2017-09-02T14:45:33+00:00	2017-09-03T20:18:35+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford F-150 SuperCrew With Front Bucket Seats (2015-2017) Complete Set (Black)	A0167/B0167-FBA	B014F5ISHC	Shipped	1	USD	152.98								MINNEAPOLIS	MN	55449-5297	US	
112-5773171-8909032	112-5773171-8909032	2017-09-02T14:42:49+00:00	2017-09-03T10:10:59+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Grand Caravan / Town Country (Behind 3rd Row Seat) (2008-2017) (Black)	D0046-FBA	B0051QAL6Q	Shipped	1	USD	71.99								MAUMEE	OH	43537-1708	US	
113-5497309-0020257	113-5497309-0020257	2017-09-02T14:38:23+00:00	2017-09-02T21:36:22+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Acura MDX With Second Row Bench Seat (2014-2017) (3 Row Set) (Black)	A0158/B0158/C0158-FBA	B00VEIOLK2	Shipped	1	USD	188.97								SMYRNA	GA	30080-8678	US	
113-5003525-2461052	113-5003525-2461052	2017-09-02T14:35:58+00:00	2017-09-04T06:54:50+00:00	Shipped	Amazon	Amazon.com			Standard	MAXTRAY Cargo Liner for Honda Pilot (Behind Second Row) (2016-2017) (Black)	D0200-FBA	B01E4HTDGQ	Shipped	1	USD	80.99								SHREWSBURY	MA	01545-2285	US	
113-4777981-0235402	113-4777981-0235402	2017-09-02T14:14:27+00:00	2017-09-02T21:44:19+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Ford Edge (2015-2017) (Black)	D0192-FBA	B014F6E7YY	Shipped	1	USD	80.99								PARKER	CO	80134-4899	US	
111-2255593-3072241	111-2255593-3072241	2017-09-02T14:00:09+00:00	2017-09-04T09:12:33+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats NEW FULL COVERAGE for Traverse / Enclave / Acadia / Outlook with Bucket Seats 3 Row Set (Black)	A0043/B0044-P-AMZ	B01MTL5E9I	Shipped	1	USD	161.98								SMITHFIELD	UTAH	84335-2515	US	
113-6977167-7531441	113-6977167-7531441	2017-09-02T13:58:50+00:00	2017-09-02T23:13:38+00:00	Shipped	Amazon	Amazon.com			SecondDay	SMARTLINER Cargo Liner for Cadillac XT5 2017 (Black)	D0243-SML-FBA	B06XPNK5M7	Shipped	1	USD	74.99								DOBBS FERRY	NY	10522-2138	US	
114-4707210-5393847	114-4707210-5393847	2017-09-02T13:33:52+00:00	2017-09-03T21:04:52+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Chevrolet Tahoe / GMC Yukon (2015-2017) (3 Row Set) (Black)	A0136/B0153/C0153-FBA	B00VEIQJIY	Shipped	1	USD	206.97								NORTH AUGUSTA	SC	29841-3783	US	
112-4773804-4343428		2017-09-02T13:27:41+00:00	2017-09-05T19:57:14+00:00	Shipped	Merchant	Amazon.com			Standard	MAXFLOORMAT Floor Mats Second Row for Ford F-250 / F-350 (2017) SuperCrew with Front Bucket Seats (Black)	B0246	B06Y1B67WY	Shipped	1	USD	58.49		0.0		0.0				JONESVILLE	LOUISIANA	71343-8031	US	
112-4773804-4343428		2017-09-02T13:27:41+00:00	2017-09-05T19:57:14+00:00	Shipped	Merchant	Amazon.com			Standard	MAXLINER A0298 MAXFLOORMAT Floor Mats for Ford F-250/F-350/F-450 Super Duty Crew Cab and Supercab First Row Set One Piece (Black), 1 Pack	A0298	B074ZN2XLK	Shipped	1	USD	98.99		0.0		0.0				JONESVILLE	LOUISIANA	71343-8031	US	
111-2222258-9807434	111-2222258-9807434	2017-09-02T13:06:56+00:00	2017-09-04T09:23:47+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats (2 Row Set) and MAXTRAY Cargo Liner Lower Deck Position for Honda CR-V (2017) (Black)	A0250/B0250/D0251-FBA	B0721BZWVF	Shipped	1	USD	224.97								CATONSVILLE	MD	21228-4308	US	
112-5001427-6429828	112-5001427-6429828	2017-09-02T12:52:18+00:00	2017-09-04T01:54:47+00:00	Shipped	Amazon	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Honda Pilot (2016-2017) (Fits ELITE Models Only) (3 Row Set) (Black)	A0200/B0200/C0219-AMZ	B01LYLS800	Shipped	1	USD	188.97								COTTAGE GROVE	MN	55016-5709	US	
114-5578981-5878658	114-5578981-5878658	2017-09-02T12:37:35+00:00	2017-09-03T03:48:01+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Ford Expedition / Lincoln Navigator (Behind Second Row) (2003-2017) (Black)	D0183-FBA	B014F6EEGU	Shipped	1	USD	89.99								ROCKFORD	MI	49341-9695	US	
113-0840447-2699406		2017-09-02T12:11:27+00:00	2017-09-05T14:58:15+00:00	Shipped	Merchant	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Mercedes Benz C Class (2015-2017) Second Row (Black)	B0165	B014F6C9B2	Shipped	1	USD	58.49	4.09	0.0		0.0				KISSIMMEE	FLORIDA	34744-3906	US	
114-3355457-1088251	114-3355457-1088251	2017-09-02T11:46:36+00:00	2017-09-04T02:16:45+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY All Weather Cargo Liner for Honda CR-V (2017) Lower Deck Position (Black)	D0251-FBA	B072K625NB	Shipped	1	USD	80.99								Ellicott City	Maryland	21042	US	
114-7621281-6873810	114-7621281-6873810	2017-09-02T11:45:28+00:00	2017-09-02T18:18:16+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford Escape - C-Max (2013-2017) Complete Set (Black)	A0115/B0115-FBA	B00HYHX8EM	Shipped	1	USD	142.98								MENTOR	OHIO	44060-2332	US	
114-1968068-8769041	114-1968068-8769041	2017-09-02T11:00:41+00:00	2017-09-03T02:04:42+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats (2 Row Set) and MAXTRAY Cargo Liner for Kia Niro (2017) (Black)	A0264/B0264/D0264-FBA	B073RN667K	Shipped	1	USD	224.97								STERLING	VA	20165-5713	US	
111-3171960-2371452	111-3171960-2371452	2017-09-02T10:07:50+00:00	2017-09-07T01:20:38+00:00	Shipped	Amazon	Amazon.com			Standard	MAXTRAY Cargo Liner for Toyota Sienna (Behind 3rd Row)  (2011-2017) (Black)	D0128-FBA	B00HYI25Q8	Shipped	1	USD	70.99								waipahu	HI	96797	US	
113-4268699-5041053	113-4268699-5041053	2017-09-02T09:58:44+00:00	2017-09-03T16:27:49+00:00	Shipped	Amazon	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Silverado / Sierra Extended Cab and HD Models (2007-2013) Complete Set (Black)	A0015/B0097-FBA	B00C28ORE8	Shipped	1	USD	152.98		12.07					12.07	OWINGSVILLE	KY	40360-8602	US	US Core Free Shipping
113-9181569-9571448	113-9181569-9571448	2017-09-02T09:25:24+00:00	2017-09-04T23:29:00+00:00	Shipped	Amazon	Amazon.com			Standard	MAXTRAY Cargo Liner for Toyota 4Runner 5 Passenger (2010-2017) Behind Second Row (Black)	D0208-FBA	B01E4HU3YC	Shipped	1	USD	80.99								HONOLULU	HI	96826-1436	US	
114-6085723-3924239	114-6085723-3924239	2017-09-02T07:52:23+00:00	2017-09-03T11:34:44+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXLINER A0224 MAXFLOORMAT Floor Mats for Honda Civic Sedan and Hatchback (2016-2017) (Black), 1 Pack	A0224-FBA	B074R4ZLK1	Shipped	1	USD	85.49								CHESAPEAKE	VA	23323-1003	US	
111-1659443-7552213	111-1659443-7552213	2017-09-02T05:48:59+00:00	2017-09-03T08:31:03+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats One Piece for Silverado / Sierra (2014-2017) First Row Set Black	A0226-FBA	B06XDF72XV	Shipped	1	USD	98.99								LOS ANGELES	CA	90047-4736	US	
114-9276039-7187448	114-9276039-7187448	2017-09-02T05:30:12+00:00	2017-09-04T07:58:03+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY All Weather Cargo Liner for Honda CR-V (2017) Lower Deck Position (Black)	D0251-FBA	B072K625NB	Shipped	1	USD	80.99								GREAT FALLS	MONTANA	59404-6421	US	
114-4143278-4498626	114-4143278-4498626	2017-09-02T05:14:55+00:00	2017-09-03T08:17:19+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Ford Explorer (Behind 2nd Row) (2011-2017) (Black)	D0082-FBA	B00CFMF50G	Shipped	1	USD	80.99								SCOTCH PLAINS	NJ	07076-2720	US	
111-3290695-7619413	111-3290695-7619413	2017-09-02T04:57:15+00:00	2017-09-02T18:14:55+00:00	Shipped	Amazon	Amazon.com			SecondDay	SMARTLINER Cargo Liner for Ford Edge 2015 2016 2017 (Black)	D0192-SML-FBA	B06XPR9RTX	Shipped	1	USD	74.99								LONG BEACH	CA	90803-3516	US	
114-5029311-5351402	114-5029311-5351402	2017-09-02T04:55:07+00:00	2017-09-04T15:11:57+00:00	Shipped	Amazon	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Ford F-150 SuperCrew With Front Bucket Seats (2015-2017) Complete Set (Black)	A0167/B0167-FBA	B014F5ISHC	Shipped	1	USD	152.98	10.71	14.29					14.29	WEST PALM BEACH	FL	33415-2511	US	US Core Free Shipping
114-2496925-5545013	114-2496925-5545013	2017-09-02T04:42:50+00:00	2017-09-02T18:18:15+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats with One Piece Front Row for Silverado / Sierra Double Cab Extended (2014-2017) 2 Row Set (Black)	A0226/B0148-FBA	B06XD2WFJL	Shipped	1	USD	166.48								MC GRAW	NY	13101-9562	US	B2B Free Shipping
113-7656616-0713834	113-7656616-0713834	2017-09-02T04:28:07+00:00	2017-09-02T12:22:14+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford F-150 SuperCrew With Front Bucket Seats (2015-2017) Complete Set (Black)	A0167/B0167-FBA	B014F5ISHC	Shipped	1	USD	152.98								DANVILLE	CA	94526-3427	US	
113-6963239-5865057	113-6963239-5865057	2017-09-02T04:00:44+00:00	2017-09-06T17:25:41+00:00	Shipped	Amazon	Amazon.com			Standard	MAXFLOORMAT Floor Mats (3-Rows) and MAXTRAY Cargo Liner (Behind 3rd Row) for Suburban / Yukon XL (2007-2014) (Black)	A0015/B0015/C0015/E0238-FBA	B071SLKRS5	Shipped	1	USD	278.96								LUTCHER	LA	70071-5524	US	
111-1536629-9099453	111-1536629-9099453	2017-09-02T03:57:19+00:00	2017-09-03T18:26:17+00:00	Shipped	Amazon	Amazon.com			SecondDay	SMARTLINER Cargo Liner for Ford Edge 2015 2016 2017 (Black)	D0192-SML-FBA	B06XPR9RTX	Shipped	1	USD	74.99								Austin	TX	78748	US	
113-1357382-1884268		2017-09-02T03:49:50+00:00	2017-09-07T18:01:43+00:00	Shipped	Merchant	Amazon.com			Standard	MAXTRAY All Weather Cargo Liner for Acura RDX (2013-2017) (Black)	D0235	B06XN6DVBS	Shipped	1	USD	71.99		0.0		0.0				WASHINGTON	DC	20037-2234	US	
112-5536326-8132200	112-5536326-8132200	2017-09-02T03:47:13+00:00	2017-09-03T04:35:33+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats and MAXTRAY Cargo Liner for Ford Edge (2015-2017) Complete Set (Black)	A0192/B0192/D0192-FBA	B014F6OQ90	Shipped	1	USD	224.97	15.75							LAKE BUTLER	FL	32054-5836	US	
114-7089788-8150647	114-7089788-8150647	2017-09-02T03:46:47+00:00	2017-09-03T03:28:30+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats NEW FULL COVERAGE for Traverse / Enclave / Acadia / Outlook with Bucket Seats 3 Row Set (Black)	A0043/B0044-P-AMZ	B01MTL5E9I	Shipped	1	USD	161.98								AUBURN	MI	48611-9596	US	
112-3999043-8733849	112-3999043-8733849	2017-09-02T03:34:49+00:00	2017-09-03T10:28:34+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats (2 Row Set) and MAXTRAY Cargo Liner for Jeep Patriot / Jeep Compass (2007-2017) (Black)	A0263/B0263/D0263-FBA	B072K69C68	Shipped	1	USD	224.97								Folsom	Ca	95630	US	
112-3957165-5957866	112-3957165-5957866	2017-09-02T03:30:10+00:00	2017-09-02T12:26:16+00:00	Shipped	Amazon	Amazon.com			SecondDay	SMARTLINER Cargo Liner for Porsche Cayenne 2011 2012 2013 2014 2014 2015 2016 2017 (Black)	D0274-SML-FBA	B06XPQKV8N	Shipped	1	USD	74.99								STOCKTON	CA	95215-8330	US	
114-5058641-9725868	114-5058641-9725868	2017-09-02T02:54:12+00:00	2017-09-07T20:14:05+00:00	Shipped	Amazon	Amazon.com			Standard	MAXTRAY Cargo Liner for Honda Pilot (Behind Second Row) (2016-2017) (Black)	D0200-FBA	B01E4HTDGQ	Shipped	1	USD	80.99								STAFFORD	VA	22554-7667	US	
113-2472032-2817011	113-2472032-2817011	2017-09-02T02:48:36+00:00	2017-09-02T22:26:39+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Honda Pilot (Behind Second Row) (2016-2017) (Black)	D0200-FBA	B01E4HTDGQ	Shipped	1	USD	80.99								WOODLAND	WA	98674-8467	US	
112-8212521-9770629	112-8212521-9770629	2017-09-02T02:47:18+00:00	2017-09-02T20:11:10+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Traverse / Enclave / Acadia / Outlook Bucket Seat Complete Set (Grey)	A2043/B2044-FBA	B00I0NW2A0	Shipped	1	USD	161.98								Attleboro	Ma	02703	US	
112-2199037-4361815	112-2199037-4361815	2017-09-02T02:22:59+00:00	2017-09-02T19:08:25+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats for Ford F-150 SuperCrew With Front Bucket Seats (2015-2017) Complete Set (Black)	A0167/B0167-FBA	B014F5ISHC	Shipped	1	USD	152.98								FISHERS	IN	46037-7280	US	
113-0365863-0142670	113-0365863-0142670	2017-09-02T02:18:45+00:00	2017-09-03T23:54:30+00:00	Shipped	Amazon	Amazon.com			Standard	MAXLINER E0300 MAXTRAY All Weather Cargo Liner for Volkswagen ATLAS (2018) Behind Third Row (Black), 1 Pack	E0300-FBA	B074QZTXZ6	Shipped	1	USD	71.99		3.99					3.99	CHAMPLAIN	NEW YORK	12919-4440	US	US Core Free Shipping
114-8705561-7525037	114-8705561-7525037	2017-09-02T02:15:44+00:00	2017-09-02T18:18:17+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXFLOORMAT Floor Mats (2 Row Set) and MAXTRAY Cargo Liner for Kia Niro (2017) (Black)	A0264/B0264/D0264-FBA	B073RN667K	Shipped	1	USD	224.97								LITTLE ELM	TX	75068-6023	US	
113-2500624-5624262		2017-09-02T01:58:32+00:00	2017-09-05T14:58:12+00:00	Shipped	Merchant	Amazon.com			Standard	MAXFLOORMAT Floor Mats for Traverse / Enclave / Acadia / Outlook Bench Seat Second Row (Black)	B0043	B006M4V1HE	Shipped	1	USD	58.49		0.0		0.0				ATHENS	AL	35614-5468	US	
111-0463472-7613062	111-0463472-7613062	2017-09-02T01:43:40+00:00	2017-09-02T22:24:31+00:00	Shipped	Amazon	Amazon.com			NextDay	MAXFLOORMAT Floor Mats for Chevrolet Equinox / GMC Terrain (2018) Complete Set (Black)	A0310/B0310-FBA	B073RMWSRX	Shipped	1	USD	143.98		16.99						BALDWINSVILLE	NEW YORK	13027-8952	US	
114-9671757-6411429	114-9671757-6411429	2017-09-02T01:30:38+00:00	2017-09-02T21:31:13+00:00	Shipped	Amazon	Amazon.com			SecondDay	MAXTRAY Cargo Liner for Kia Sorento 2016-2017 (5-Passenger) (Black)	D0209-FBA	B01E4HU630	Shipped	1	USD	80.99								SMITHS STATION	AL	36877-3296	US	
